game_ID,game_day,cup_ID,cup_name,max_period,stage,hometeam_ID,hometeam_name,awayteam_ID,awayteam_name,studiam_ID,studiam_name,start_time,end_time,spectator,home_sore,away_score,main_unpire_ID,main_umpire_name,sub_umpire_ID1,sub_umpire_name1,sub_umpire_ID2,sub_umpire_name2,weather,temperture,humidity,No.
116,20161105,2,2016-17 B1リーグ,4,7,701,琉球ゴールデンキングス,700,大阪エヴェッサ,282,宜野湾市立体育館,190300,204800,3094,57,96,3,松本　隆志,32,加藤　昌樹,230,堀内　純,晴れ,26,48,14
117,20161106,2,2016-17 B1リーグ,4,7,692,仙台89ERS,704,千葉ジェッツ,186,ゼビオアリーナ仙台,133100,152100,2235,75,85,16,小澤　勤,224,伊藤　亮介,10,芳賀　聡,晴れ,21.1,36,14
118,20161106,2,2016-17 B1リーグ,4,7,703,栃木ブレックス,702,レバンガ北海道,7,ブレックスアリーナ宇都宮,140000,154700,2988,92,67,25,東　祐二,4,北沢　岳夫,381,久保　知仁,晴れ,23.9,35,14
119,20161106,2,2016-17 B1リーグ,4,7,706,アルバルク東京,693,秋田ノーザンハピネッツ,2,国立代々木競技場第二体育館,150000,163800,3120,86,55,21,久保　裕紀,13,佐藤　誠,264,細田　知宏,晴れ,25.4,40,14
120,20161106,2,2016-17 B1リーグ,4,7,694,横浜ビー・コルセアーズ,727,川崎ブレイブサンダース,232,横浜国際プール,140000,153900,3687,59,95,20,緒方　崇,19,石田　祐二,39,宇地原　尚彦,晴れ,24.7,32.1,14
121,20161106,2,2016-17 B1リーグ,4,7,696,富山グラウジーズ,726,サンロッカーズ渋谷,223,富山県総合体育センター,130000,144600,1954,64,82,2,宇田川　貴生,226,冨島　健司,384,東條　輝正,曇り,25.9,34,14
122,20161106,2,2016-17 B1リーグ,4,7,697,三遠ネオフェニックス,695,新潟アルビレックスBB,226,浜松アリーナ,140000,161900,3205,87,92,37,相原　伸康,504,高城　邦弘,566,地頭薗 剛,晴れ,24.4,37,14
123,20161106,2,2016-17 B1リーグ,4,7,728,シーホース三河,698,滋賀レイクスターズ,4,ウィングアリーナ刈谷,140100,154000,2422,86,73,5,片寄　達,35,有澤　重行,458,北島　寛臣,晴れ,25.6,30,14
124,20161106,2,2016-17 B1リーグ,5,7,699,京都ハンナリーズ,729,名古屋ダイヤモンドドルフィンズ,227,ハンナリーズアリーナ,140300,161900,1671,77,69,12,安西　郷史,29,玉木　彰治,227,飯尾　勝紀,曇り,19,53,14
125,20161106,2,2016-17 B1リーグ,4,7,701,琉球ゴールデンキングス,700,大阪エヴェッサ,282,宜野湾市立体育館,130300,145300,2960,85,86,3,松本　隆志,32,加藤　昌樹,230,堀内　純,晴れ,26,50,14
126,20161107,2,2016-17 B1リーグ,4,7,706,アルバルク東京,693,秋田ノーザンハピネッツ,2,国立代々木競技場第二体育館,191500,210000,2690,64,78,21,久保　裕紀,13,佐藤　誠,264,細田　知宏,晴れ,22.9,41,14
127,20161118,2,2016-17 B1リーグ,4,8,700,大阪エヴェッサ,698,滋賀レイクスターズ,235,サンエイワーク住吉スポーツセンター,190000,210200,1782,86,82,37,相原　伸康,225,谷古宇　孝,685,田中　豊弘,晴れ,25.4,44,14
128,20161119,2,2016-17 B1リーグ,4,8,702,レバンガ北海道,706,アルバルク東京,18,帯広市総合体育館,150200,164500,2054,68,89,16,小澤　勤,12,安西　郷史,290,守谷　圭介,晴れ,21.5,40,14
129,20161119,2,2016-17 B1リーグ,4,8,692,仙台89ERS,703,栃木ブレックス,186,ゼビオアリーナ仙台,180000,194900,3908,63,89,21,久保　裕紀,8,久米　克弥,19,石田　祐二,雨,23,45,14
130,20161119,2,2016-17 B1リーグ,4,8,704,千葉ジェッツ,693,秋田ノーザンハピネッツ,3,船橋アリーナ,160200,175000,3612,82,71,4,北沢　岳夫,27,前田　喜庸,20,緒方　崇,曇り,20.9,55,14
131,20161119,2,2016-17 B1リーグ,4,8,726,サンロッカーズ渋谷,697,三遠ネオフェニックス,280,青山学院記念館,180000,193400,2080,80,62,13,佐藤　誠,39,宇地原　尚彦,227,飯尾　勝紀,曇り,21.7,49,14
132,20161119,2,2016-17 B1リーグ,4,8,694,横浜ビー・コルセアーズ,696,富山グラウジーズ,232,横浜国際プール,180100,194800,2556,85,66,3,松本　隆志,224,伊藤　亮介,393,青木　俊博,雨,18.4,52.9,14
133,20161119,2,2016-17 B1リーグ,4,8,695,新潟アルビレックスBB,727,川崎ブレイブサンダース,225,新潟市東総合スポーツセンター,160100,175000,3070,79,95,25,東　祐二,29,玉木　彰治,381,久保　知仁,雨,22.5,48,14
134,20161119,2,2016-17 B1リーグ,4,8,729,名古屋ダイヤモンドドルフィンズ,701,琉球ゴールデンキングス,12,愛知県体育館,140100,155200,4240,66,74,5,片寄　達,504,高城　邦弘,35,有澤　重行,雨,21.3,59,14
135,20161119,2,2016-17 B1リーグ,4,8,699,京都ハンナリーズ,728,シーホース三河,237,舞鶴文化公園体育館,140000,154000,884,69,78,2,宇田川　貴生,38,松本　究,404,橋本　恵一,曇り,20.4,70,14
136,20161119,2,2016-17 B1リーグ,4,8,700,大阪エヴェッサ,698,滋賀レイクスターズ,235,サンエイワーク住吉スポーツセンター,140100,154500,2206,68,79,37,相原　伸康,225,谷古宇　孝,685,田中　豊弘,曇り,25,54,14
137,20161120,2,2016-17 B1リーグ,4,8,702,レバンガ北海道,706,アルバルク東京,18,帯広市総合体育館,130000,144100,2280,71,83,16,小澤　勤,12,安西　郷史,290,守谷　圭介,曇り,21.5,48,14
138,20161120,2,2016-17 B1リーグ,4,8,692,仙台89ERS,703,栃木ブレックス,186,ゼビオアリーナ仙台,131400,150000,3924,60,78,21,久保　裕紀,8,久米　克弥,19,石田　祐二,晴れ,24.3,50,14
139,20161120,2,2016-17 B1リーグ,4,8,704,千葉ジェッツ,693,秋田ノーザンハピネッツ,3,船橋アリーナ,150100,165600,3657,76,72,4,北沢　岳夫,27,前田　喜庸,20,緒方　崇,晴れ,23.4,53,14
140,20161120,2,2016-17 B1リーグ,4,8,726,サンロッカーズ渋谷,697,三遠ネオフェニックス,280,青山学院記念館,140100,154000,2073,60,65,13,佐藤　誠,39,宇地原　尚彦,227,飯尾　勝紀,晴れ,21.9,54,14
141,20161120,2,2016-17 B1リーグ,5,8,694,横浜ビー・コルセアーズ,696,富山グラウジーズ,232,横浜国際プール,140100,155900,2506,71,73,3,松本　隆志,224,伊藤　亮介,393,青木　俊博,晴れ,22.6,51.9,14
142,20161120,2,2016-17 B1リーグ,4,8,695,新潟アルビレックスBB,727,川崎ブレイブサンダース,225,新潟市東総合スポーツセンター,130000,144700,3123,80,83,25,東　祐二,29,玉木　彰治,381,久保　知仁,晴れ,21.4,66,14
143,20161120,2,2016-17 B1リーグ,4,8,729,名古屋ダイヤモンドドルフィンズ,701,琉球ゴールデンキングス,12,愛知県体育館,140000,154600,4631,78,70,5,片寄　達,504,高城　邦弘,35,有澤　重行,曇り,22.6,63,14
144,20161120,2,2016-17 B1リーグ,4,8,699,京都ハンナリーズ,728,シーホース三河,237,舞鶴文化公園体育館,140000,155400,1147,78,93,2,宇田川　貴生,38,松本　究,404,橋本　恵一,曇り,20.8,75,14
145,20161123,2,2016-17 B1リーグ,4,9,692,仙台89ERS,706,アルバルク東京,221,カメイアリーナ仙台,150000,164800,2107,70,100,26,平原　勇次,13,佐藤　誠,381,久保　知仁,曇り,23,37,14
146,20161123,2,2016-17 B1リーグ,5,9,693,秋田ノーザンハピネッツ,702,レバンガ北海道,185,ＣＮＡアリーナ★あきた,140100,160700,3593,70,75,504,高城　邦弘,225,谷古宇　孝,10,芳賀　聡,雪,19.8,41,14
147,20161123,2,2016-17 B1リーグ,4,9,703,栃木ブレックス,704,千葉ジェッツ,37,鹿沼総合体育館フォレストアリーナ,140100,155700,2881,69,78,5,片寄　達,290,守谷　圭介,264,細田　知宏,曇り,23.7,45,14
148,20161123,2,2016-17 B1リーグ,4,9,727,川崎ブレイブサンダース,726,サンロッカーズ渋谷,56,トッケイセキュリティ平塚総合体育館,150100,164200,2148,87,71,21,久保　裕紀,4,北沢　岳夫,660,関口 久視,曇り,21,50,14
149,20161123,2,2016-17 B1リーグ,4,9,695,新潟アルビレックスBB,694,横浜ビー・コルセアーズ,211,シティホールプラザアオーレ長岡,140000,154500,3673,80,62,2,宇田川　貴生,11,増渕　泰久,270,加藤　誉樹,雨,21.7,37.1,14
150,20161123,2,2016-17 B1リーグ,4,9,697,三遠ネオフェニックス,696,富山グラウジーズ,169,豊橋市総合体育館,180100,195100,2642,84,68,27,前田　喜庸,35,有澤　重行,38,松本　究,曇り,23,34,14
151,20161123,2,2016-17 B1リーグ,4,9,698,滋賀レイクスターズ,729,名古屋ダイヤモンドドルフィンズ,220,ウカルちゃんアリーナ,140300,155800,2505,81,74,16,小澤　勤,29,玉木　彰治,227,飯尾　勝紀,晴れ,19.4,43,14
152,20161123,2,2016-17 B1リーグ,4,9,701,琉球ゴールデンキングス,699,京都ハンナリーズ,291,沖縄市体育館,190300,205100,3350,54,69,25,東　祐二,12,安西　郷史,669,大河原 則人,雨,26,56,14
153,20161124,2,2016-17 B1リーグ,4,9,728,シーホース三河,700,大阪エヴェッサ,4,ウィングアリーナ刈谷,190000,203100,1584,104,78,22,倉口　勉,20,緒方　崇,224,伊藤　亮介,晴れ,22.2,42,14
154,20161126,2,2016-17 B1リーグ,4,10,693,秋田ノーザンハピネッツ,692,仙台89ERS,185,ＣＮＡアリーナ★あきた,140600,160000,2511,81,57,25,東　祐二,22,倉口　勉,671,上田 信彦,晴れ,18.5,43,14
155,20161126,2,2016-17 B1リーグ,4,10,726,サンロッカーズ渋谷,695,新潟アルビレックスBB,280,青山学院記念館,180000,194600,2013,81,76,5,片寄　達,13,佐藤　誠,603,田島　寛治,晴れ,23.3,33,14
156,20161126,2,2016-17 B1リーグ,4,10,694,横浜ビー・コルセアーズ,697,三遠ネオフェニックス,232,横浜国際プール,180100,194700,2153,80,67,26,平原　勇次,8,久米　克弥,566,地頭薗 剛,晴れ,22.4,33.2,14
157,20161126,2,2016-17 B1リーグ,4,10,696,富山グラウジーズ,727,川崎ブレイブサンダース,224,富山市総合体育館,180100,195400,1631,69,73,16,小澤　勤,366,大倉　守正,571,平澤　明男,晴れ,21.8,38,14
158,20161126,2,2016-17 B1リーグ,4,10,728,シーホース三河,701,琉球ゴールデンキングス,4,ウィングアリーナ刈谷,140100,154500,2133,100,88,4,北沢　岳夫,35,有澤　重行,227,飯尾　勝紀,晴れ,23.8,36,14
159,20161126,2,2016-17 B1リーグ,4,10,699,京都ハンナリーズ,698,滋賀レイクスターズ,227,ハンナリーズアリーナ,180100,200300,1390,83,74,3,松本　隆志,290,守谷　圭介,664,鬼頭 英伸,曇り,22.8,41,14
160,20161126,2,2016-17 B1リーグ,5,10,700,大阪エヴェッサ,729,名古屋ダイヤモンドドルフィンズ,230,府民共済SUPERアリーナ,170200,191200,1904,90,88,2,宇田川　貴生,39,宇地原　尚彦,231,御手洗　亮,曇り,26.1,33,14
161,20161127,2,2016-17 B1リーグ,4,10,702,レバンガ北海道,704,千葉ジェッツ,134,ゆうばり文化スポーツセンター,140200,155600,1151,74,100,37,相原　伸康,27,前田　喜庸,660,関口 久視,曇り,22.4,40,14
162,20161127,2,2016-17 B1リーグ,4,10,693,秋田ノーザンハピネッツ,692,仙台89ERS,185,ＣＮＡアリーナ★あきた,140100,155600,2939,88,72,25,東　祐二,22,倉口　勉,671,上田 信彦,曇り,19.9,48,14
163,20161127,2,2016-17 B1リーグ,4,10,726,サンロッカーズ渋谷,695,新潟アルビレックスBB,280,青山学院記念館,140000,154200,1842,83,75,5,片寄　達,13,佐藤　誠,603,田島　寛治,曇り,22,36,14
164,20161127,2,2016-17 B1リーグ,4,10,694,横浜ビー・コルセアーズ,697,三遠ネオフェニックス,232,横浜国際プール,140100,154200,2367,76,95,26,平原　勇次,8,久米　克弥,566,地頭薗 剛,曇り,22.1,37.3,14
165,20161127,2,2016-17 B1リーグ,4,10,696,富山グラウジーズ,727,川崎ブレイブサンダース,224,富山市総合体育館,130100,144800,1676,67,87,16,小澤　勤,366,大倉　守正,571,平澤　明男,雨,22,40,14
166,20161127,2,2016-17 B1リーグ,4,10,728,シーホース三河,701,琉球ゴールデンキングス,4,ウィングアリーナ刈谷,140100,154700,2720,92,86,4,北沢　岳夫,35,有澤　重行,227,飯尾　勝紀,曇り,21.6,52,14
167,20161127,2,2016-17 B1リーグ,4,10,699,京都ハンナリーズ,698,滋賀レイクスターズ,227,ハンナリーズアリーナ,140100,155600,1442,91,67,3,松本　隆志,290,守谷　圭介,664,鬼頭 英伸,雨,22.1,59,14
168,20161127,2,2016-17 B1リーグ,4,10,700,大阪エヴェッサ,729,名古屋ダイヤモンドドルフィンズ,230,府民共済SUPERアリーナ,120100,135800,4839,79,78,2,宇田川　貴生,39,宇地原　尚彦,231,御手洗　亮,雨,25.2,47,14
169,20161128,2,2016-17 B1リーグ,4,10,702,レバンガ北海道,704,千葉ジェッツ,47,北海きたえーる,191100,205900,2189,62,84,37,相原　伸康,27,前田　喜庸,660,関口 久視,曇り,24.1,35,14
170,20161202,2,2016-17 B1リーグ,4,11,692,仙台89ERS,701,琉球ゴールデンキングス,221,カメイアリーナ仙台,191100,205900,1638,83,104,20,緒方　崇,225,谷古宇　孝,8,久米　克弥,晴れ,23.1,34,14
171,20161202,2,2016-17 B1リーグ,4,11,727,川崎ブレイブサンダース,702,レバンガ北海道,8,川崎市とどろきアリーナ,190000,205100,1840,87,78,26,平原　勇次,22,倉口　勉,222,加川　真,晴れ,20.3,54,14
172,20161203,2,2016-17 B1リーグ,4,11,692,仙台89ERS,701,琉球ゴールデンキングス,221,カメイアリーナ仙台,140100,155800,2418,67,73,20,緒方　崇,225,谷古宇　孝,8,久米　克弥,晴れ,24.3,39,14
173,20161203,2,2016-17 B1リーグ,4,11,703,栃木ブレックス,728,シーホース三河,7,ブレックスアリーナ宇都宮,150000,165200,3591,71,74,2,宇田川　貴生,5,片寄　達,270,加藤　誉樹,晴れ,25.3,25,14
174,20161203,2,2016-17 B1リーグ,4,11,704,千葉ジェッツ,726,サンロッカーズ渋谷,3,船橋アリーナ,180300,194500,2923,83,74,16,小澤　勤,12,安西　郷史,366,大倉　守正,晴れ,22.8,33,14
175,20161203,2,2016-17 B1リーグ,4,11,727,川崎ブレイブサンダース,702,レバンガ北海道,8,川崎市とどろきアリーナ,150100,164100,1862,91,78,26,平原　勇次,22,倉口　勉,222,加川　真,晴れ,20.6,34,14
176,20161203,2,2016-17 B1リーグ,5,11,697,三遠ネオフェニックス,706,アルバルク東京,169,豊橋市総合体育館,180000,201000,2140,96,101,504,高城　邦弘,4,北沢　岳夫,458,北島　寛臣,晴れ,24.9,36,14
177,20161203,2,2016-17 B1リーグ,4,11,729,名古屋ダイヤモンドドルフィンズ,694,横浜ビー・コルセアーズ,29,パークアリーナ小牧,140000,154600,1351,83,64,3,松本　隆志,25,東　祐二,381,久保　知仁,晴れ,20.6,43,14
178,20161203,2,2016-17 B1リーグ,4,11,698,滋賀レイクスターズ,695,新潟アルビレックスBB,228,彦根市民体育センター,170300,185700,1815,91,92,21,久保　裕紀,33,山内　俊幸,32,加藤　昌樹,晴れ,21,53,14
179,20161203,2,2016-17 B1リーグ,4,11,699,京都ハンナリーズ,693,秋田ノーザンハピネッツ,227,ハンナリーズアリーナ,180000,200700,1004,78,79,37,相原　伸康,29,玉木　彰治,227,飯尾　勝紀,晴れ,24.9,36,14
180,20161204,2,2016-17 B1リーグ,4,11,703,栃木ブレックス,728,シーホース三河,7,ブレックスアリーナ宇都宮,140000,155400,3779,74,68,2,宇田川　貴生,5,片寄　達,270,加藤　誉樹,晴れ,25.4,33,14
181,20161204,2,2016-17 B1リーグ,4,11,704,千葉ジェッツ,726,サンロッカーズ渋谷,3,船橋アリーナ,150400,164500,3849,86,66,16,小澤　勤,12,安西　郷史,366,大倉　守正,晴れ,23.6,41,14
182,20161204,2,2016-17 B1リーグ,4,11,697,三遠ネオフェニックス,706,アルバルク東京,169,豊橋市総合体育館,140000,155200,2228,78,94,504,高城　邦弘,4,北沢　岳夫,458,北島　寛臣,晴れ,24.5,42,14
183,20161204,2,2016-17 B1リーグ,4,11,729,名古屋ダイヤモンドドルフィンズ,694,横浜ビー・コルセアーズ,29,パークアリーナ小牧,140100,155400,1703,75,69,3,松本　隆志,25,東　祐二,381,久保　知仁,曇り,21.4,46,14
184,20161204,2,2016-17 B1リーグ,4,11,698,滋賀レイクスターズ,695,新潟アルビレックスBB,228,彦根市民体育センター,140400,160100,2016,85,75,21,久保　裕紀,33,山内　俊幸,32,加藤　昌樹,晴れ,19,60,14
185,20161204,2,2016-17 B1リーグ,4,11,699,京都ハンナリーズ,693,秋田ノーザンハピネッツ,227,ハンナリーズアリーナ,140000,155400,1327,71,46,37,相原　伸康,29,玉木　彰治,227,飯尾　勝紀,曇り,23.1,41,14
186,20161205,2,2016-17 B1リーグ,4,11,700,大阪エヴェッサ,696,富山グラウジーズ,230,府民共済SUPERアリーナ,183100,202200,1551,85,79,35,有澤　重行,224,伊藤　亮介,226,冨島　健司,晴れ,22,50,14
187,20161206,2,2016-17 B1リーグ,4,11,700,大阪エヴェッサ,696,富山グラウジーズ,230,府民共済SUPERアリーナ,183100,202500,1466,98,93,35,有澤　重行,224,伊藤　亮介,226,冨島　健司,晴れ,21.8,42,14
188,20161209,2,2016-17 B1リーグ,4,12,702,レバンガ北海道,729,名古屋ダイヤモンドドルフィンズ,47,北海きたえーる,191100,205500,1749,69,60,27,前田　喜庸,8,久米　克弥,224,伊藤　亮介,曇り,22.2,35,14
189,20161210,2,2016-17 B1リーグ,5,12,702,レバンガ北海道,729,名古屋ダイヤモンドドルフィンズ,47,北海きたえーる,150100,171500,2822,93,99,27,前田　喜庸,8,久米　克弥,224,伊藤　亮介,雪,21.3,36,14
190,20161210,2,2016-17 B1リーグ,4,12,693,秋田ノーザンハピネッツ,727,川崎ブレイブサンダース,185,ＣＮＡアリーナ★あきた,180100,194000,2471,60,82,504,高城　邦弘,10,芳賀　聡,671,上田 信彦,雪,18.8,39,14
191,20161210,2,2016-17 B1リーグ,4,12,706,アルバルク東京,699,京都ハンナリーズ,2,国立代々木競技場第二体育館,141100,161000,2278,78,75,16,小澤　勤,19,石田　祐二,222,加川　真,晴れ,20.3,29,14
192,20161210,2,2016-17 B1リーグ,4,12,726,サンロッカーズ渋谷,700,大阪エヴェッサ,280,青山学院記念館,180100,194100,1698,91,66,21,久保　裕紀,33,山内　俊幸,264,細田　知宏,曇り,20.9,20,14
193,20161210,2,2016-17 B1リーグ,4,12,694,横浜ビー・コルセアーズ,728,シーホース三河,232,横浜国際プール,180100,195700,3710,83,87,12,安西　郷史,4,北沢　岳夫,669,大河原 則人,晴れ,21.8,26.1,14
